NOMBRE,ID_PERSONA,EDAD,CAMARA_COMERCIO,SUPERINTENDENCIA_TURISMO,MIEMBRO_COMUNIDAD
MillardRudolph,9963,32,F,T,T
WilberBert,9964,97,T,T,T
LionelClarke,9965,65,T,F,T
JackBrady,9966,45,F,F,T
SammieEliga,9967,65,T,T,F
ChasLarkin,9968,86,F,T,T
HeberAnnie,9969,61,T,F,F
GaylordErnest,9970,25,F,F,F
OlafWayne,9971,27,T,F,F
GabeMorton,9972,59,F,F,F
VesterFrank,9973,78,F,T,T
GrantSimeon,9974,73,F,F,T
MortonElihu,9975,94,T,F,T
WendellAntone,9976,33,F,F,F
ElliottMonroe,9977,87,T,T,T
TandyFelipe,9978,69,T,F,T
HazelHallie,9979,79,F,F,F
NathanTracy,9980,83,F,F,F
HerschelWilbert,9981,19,F,F,F
LinusEligah,9982,91,T,F,T
IreneHazel,9983,44,F,T,T
ChaunceyGerard,9984,60,F,T,F
BertonMyrtle,9985,39,T,F,T
LeeWylie,9986,84,F,F,T
LarkinMerle,9987,18,F,F,F
IrvinParker,9988,45,F,T,T
MertonMartin,9989,48,F,T,T
SeymourGovernor,9990,73,F,F,T
ElzaAlfredo,9991,47,T,F,T
LuciusHarris,9992,38,T,T,F
AdenEllie,9993,79,F,F,F
AndyRoyal,9994,87,T,T,T
HardyWilson,9995,24,F,T,F
HermonPreston,9996,21,T,T,F
HeneryOrlando,9997,56,F,T,F
HarmonForest,9998,45,T,F,F
JoelJacob,9999,75,F,F,F
BertramEduardo,10000,62,F,T,T
JudgeDuncan,10001,18,F,T,F
LymanAlejandro,10002,86,T,F,F
HarlanEdgar,10003,54,T,T,T
AlonzaDamon,10004,25,T,F,F
CloydBenedict,10005,65,T,T,T
MitchelToney,10006,83,F,F,T
StanleyAlvan,10007,41,F,T,F
ChasLoyd,10008,27,F,F,T
GustJosephus,10009,52,F,F,F
CareyGarland,10010,55,T,T,F
MartinHelmer,10011,58,F,T,T
ThosOra,10012,94,F,F,T
SolomanEdison,10013,57,F,T,F
MoseClark,10014,72,T,F,T
JesusJason,10015,84,F,T,F
MarieCleon,10016,83,T,F,T
DempseyThad,10017,48,F,F,T
JoelMervin,10018,25,F,T,T
AlphonseDominick,10019,88,T,F,F
ClarenceHerschel,10020,58,F,T,T
DeanStuart,10021,93,T,F,F
AlgieMichael,10022,26,F,F,T
JulianErnie,10023,40,F,T,T
FannieArchie,10024,95,T,F,F
WeaverDell,10025,37,F,F,T
DrewStewart,10026,55,T,T,F
SimonForest,10027,25,F,T,F
PearlBenedict,10028,84,T,T,F
WashAlois,10029,79,F,F,T
OmerSteve,10030,98,T,T,T
CecilDean,10031,76,F,F,F
ScottOlin,10032,62,T,T,F
BurlOrin,10033,44,F,F,T
SeymourHughie,10034,69,T,T,T
PercyGideon,10035,18,T,F,T
HallRaphael,10036,19,F,F,F
OlenWill,10037,41,F,T,T
SimAxel,10038,26,F,F,F
StewartColonel,10039,21,T,F,T
IvyHardy,10040,85,F,F,F
OssieSterling,10041,74,T,T,T
DempseyEmanuel,10042,99,F,T,T
BennettMorgan,10043,75,T,T,T
JohnsonVincent,10044,84,F,T,T
BishopNorman,10045,91,F,T,F
PhilCasimer,10046,53,T,T,F
WillardClifford,10047,47,T,F,T
AsaRollin,10048,44,T,F,F
JamesEduardo,10049,27,T,T,F
BillJennings,10050,33,F,F,T
HoustonOmar,10051,79,F,F,F
AltonBryant,10052,60,F,F,F
AugustineRamon,10053,87,F,F,F
KirbyEvan,10054,84,T,F,T
AlbertLinwood,10055,76,T,T,F
HughieClement,10056,44,F,F,T
MiguelBenton,10057,51,F,F,F
AlphonsoAddie,10058,71,T,T,T
HamiltonThad,10059,35,F,F,F
OttClint,10060,98,F,T,T
WileyNamon,10061,66,F,F,T
EverettDuncan,10062,59,F,F,F
OlenHoyt,10063,19,T,F,T
SpurgeonKelley,10064,79,F,F,F
FelixCaleb,10065,40,T,F,T
LindseyPercy,10066,47,F,F,F
MalcolmSarah,10067,57,F,T,F
ByrdCarey,10068,71,F,T,T
MurryJerome,10069,56,F,T,F
ChasPark,10070,87,T,F,F
AngeloWm,10071,77,T,T,T
EvanAddison,10072,95,T,F,F
LeonEdd,10073,70,T,T,T
LonnieBirt,10074,66,F,F,F
ClintSammie,10075,91,F,F,F
TimothyAlec,10076,98,F,F,T
DaltonChristopher,10077,55,T,F,F
FrederickCody,10078,36,F,T,F
DavisHaywood,10079,63,T,F,F
JensMerrill,10080,32,T,F,T
FranklinMorgan,10081,77,F,F,F
BruceBillie,10082,97,F,F,T
NewtJudge,10083,35,F,T,F
NeilEdna,10084,54,T,F,F
GastonParker,10085,97,F,T,F
LelandDan,10086,28,F,F,T
SethVincent,10087,70,F,F,F
CalhounMathias,10088,33,F,T,T
MarcellusWilton,10089,48,F,T,T
BeverlyWashington,10090,54,T,T,F
ErwinWade,10091,43,F,T,T
BennieArther,10092,66,T,F,T
RutherfordHandy,10093,40,F,T,T
LindsayForrest,10094,30,T,T,F
EvanCooper,10095,53,F,T,F
StewartFrench,10096,63,F,F,F
JosiahWalker,10097,56,T,T,F
ThadClark,10098,99,F,T,T
HelenThos,10099,36,F,T,F
AldenEdmon,10100,84,T,F,F
NapoleonRolla,10101,32,T,F,F
SandyScott,10102,96,F,T,F
FeltonAlvah,10103,30,F,T,F
AddieNorman,10104,64,T,T,T
BobAlphonse,10105,62,F,F,T
OttisAnastacio,10106,80,T,T,F
ManuelAlejandro,10107,76,F,T,T
GraceGiles,10108,71,T,F,F
DrewElden,10109,27,F,T,T
LonnieJonah,10110,25,F,T,T
WeldonAlbin,10111,60,F,T,T
WesleyAmos,10112,81,T,F,T
WilburBartholomew,10113,53,F,F,T
WebsterGrady,10114,65,F,T,F
AnthonyGuss,10115,96,F,F,T
AnnaRubin,10116,60,T,T,T
HiramAron,10117,37,F,T,F
GermanAmos,10118,89,F,T,F
TonyFrank,10119,89,T,T,T
LawtonTimothy,10120,86,F,F,T
FerdinandJewell,10121,25,F,F,T
RupertGarnet,10122,71,T,T,F
CarrollEmmitt,10123,73,T,T,T
TobeCliff,10124,87,F,F,T
NoahLoren,10125,98,F,T,T
SigmundAlois,10126,81,F,F,T
TheronDow,10127,71,F,T,F
ClemensAlonza,10128,34,F,F,F
DoraStephen,10129,19,F,T,T
RoyalArther,10130,62,F,T,F
JoelTravis,10131,55,T,T,F
GeneVern,10132,38,T,F,F
FerdJess,10133,43,F,T,F
FateSimeon,10134,50,T,T,F
JordanGrover,10135,90,F,T,F
YeeChauncey,10136,88,T,T,F
EmanuelJohnny,10137,18,F,T,F
CurleyIra,10138,94,F,T,T
ElwinAlois,10139,73,F,F,T
LigeJewell,10140,81,F,T,T
WesleyColonel,10141,50,T,T,F
PaulLou,10142,44,F,T,T
BlufordLen,10143,82,T,T,T
BerniceWebster,10144,19,F,F,T
HallieLoyd,10145,38,F,F,F
JohnieDavid,10146,18,T,T,F
GoldenJohnie,10147,80,T,T,T
PerryKarl,10148,53,T,T,F
HoustonRiley,10149,86,F,T,T
ClaraPreston,10150,98,F,T,T
AlexanderTaylor,10151,62,F,T,T
GraceClint,10152,55,T,T,T
TomGottlieb,10153,75,T,T,T
CarlisleDudley,10154,40,T,F,F
IsraelAllison,10155,90,F,T,F
CorneliusEber,10156,39,F,T,T
BertieWard,10157,50,F,F,F
HamptonSam,10158,49,F,F,T
ErnstAbel,10159,35,T,F,T
EmileErnst,10160,72,F,F,F
CliftonJay,10161,40,T,T,F
OlaMilo,10162,45,T,T,T
NicholasAnderson,10163,66,T,F,F
BarnieEarnest,10164,87,T,F,T
EmoryGarland,10165,19,T,F,F
NellieBlair,10166,95,T,T,F
KingMiller,10167,59,T,T,T
JustinEmanuel,10168,76,T,F,F
WashOle,10169,45,T,F,F
LowellRuth,10170,31,F,F,F
TalmageCarson,10171,29,T,F,F
ArchibaldEdwin,10172,88,T,F,F
LorenMilo,10173,50,T,T,F
BertonPearl,10174,95,T,F,T
GarnettCarrol,10175,43,T,F,T
MiltonCary,10176,78,F,T,F
LloydOrville,10177,54,F,T,T
AgnesMatthew,10178,49,F,F,T
ClaytonNorbert,10179,64,T,T,F
PrinceAllen,10180,26,F,F,T
HardyByron,10181,96,T,T,F
BruceDayton,10182,42,T,T,F
PressLeander,10183,36,F,T,F
EugeneConnie,10184,96,T,F,T
JuliaAdolph,10185,93,F,F,T
HiltonOlie,10186,39,T,T,F
DonaldAlma,10187,70,T,T,T
RonaldEthel,10188,79,T,F,F
GeneralJackson,10189,24,F,T,F
DominicEmmet,10190,57,T,F,T
SigurdPat,10191,81,T,T,F
ThurmanLarry,10192,82,F,T,T
LouElmore,10193,76,T,T,F
RossAlphonso,10194,60,T,F,T
MinnieIrving,10195,51,F,F,T
AshleyFannie,10196,54,T,F,T
AnnaLawrence,10197,28,T,F,F
GeoFred,10198,74,T,T,T
ErwinHugh,10199,40,F,F,T
AugustineLamar,10200,75,T,T,T
JulesOlin,10201,83,T,T,F
ThaddeusJess,10202,18,F,F,F
TerryBernice,10203,25,T,T,T
MatNewton,10204,99,F,T,T
AronNathan,10205,25,F,T,F
JohnnieEzekiel,10206,83,T,T,F
OllieElsworth,10207,63,F,F,T
EzraHosteen,10208,29,T,F,T
RichmondPhil,10209,82,F,T,T
EarlyMicheal,10210,83,T,F,T
AldenWinston,10211,86,T,F,T
ElbridgeMiller,10212,58,F,T,F
FredricIda,10213,30,T,F,T
AliceGabriel,10214,55,T,F,F
AddisonPrince,10215,69,F,F,T
LuciousHillard,10216,85,T,F,F
ClarenceNelson,10217,37,T,T,F
IreneAlva,10218,93,F,F,F
AdamOsborne,10219,95,T,F,F
EdBurr,10220,58,F,F,T
ArtieDolph,10221,35,T,T,F
ElwinSherman,10222,76,T,T,F
MarcellusFrench,10223,68,T,T,F
ErnstCarlton,10224,26,F,T,T
BessieGregory,10225,91,F,T,T
QuincyWilson,10226,31,F,F,T
LueIsrael,10227,23,T,T,T
OrinPerry,10228,91,T,F,T
RileyHudson,10229,69,T,F,F
MorrisAntone,10230,28,T,F,T
AlexanderArt,10231,40,T,F,F
SarahJames,10232,53,T,T,F
HerbertMason,10233,64,F,T,T
JayHermon,10234,48,F,F,F
SydneyIrvin,10235,53,T,T,T
AdrianDolphus,10236,26,F,T,T
GailTommie,10237,54,T,T,T
KeithEmmett,10238,77,T,F,F
MiloAmon,10239,92,F,T,F
HamiltonThornton,10240,41,T,F,F
GustaveJason,10241,59,T,T,T
ArthurWilbert,10242,76,F,T,F
ElizabethSolomon,10243,70,F,F,T
RolloIvory,10244,39,T,T,T
FinisDon,10245,30,T,F,T
JackLeslie,10246,23,F,F,T
BernardDelmar,10247,35,F,T,F
BenjamanMarshal,10248,33,F,F,F
BerniceBarry,10249,21,F,T,F
BartMarshal,10250,72,F,T,T
AlvaGideon,10251,36,T,T,F
AlmonDick,10252,20,F,F,T
GrantBuford,10253,38,F,F,F
AloisJosh,10254,88,F,T,T
HeberLucian,10255,48,T,T,T
AdelbertLeopold,10256,63,T,F,T
DoctorRoyal,10257,71,T,F,F
HattieAlmon,10258,76,F,F,F
VerneAnnie,10259,99,F,F,F
WestShelby,10260,90,F,F,T
WernerClaud,10261,90,F,F,T
DoctorColeman,10262,53,T,T,T
BascomEstill,10263,92,F,F,T
NathanielMeyer,10264,40,T,F,T
IsiahHerschel,10265,80,F,T,F
MartinJess,10266,97,T,F,F
EdmundBillie,10267,59,T,T,T
EnnisMerton,10268,98,F,T,T
CrawfordLaura,10269,58,T,T,T
LisleBedford,10270,44,T,F,F
ThurmanWilbert,10271,52,T,T,F
EssiePablo,10272,59,F,F,T
HarmonAlfonso,10273,42,T,F,T
LauraJulius,10274,27,T,T,F
HaywardElla,10275,23,T,F,F
HallieTitus,10276,66,T,F,F
TheodoreAdolf,10277,65,T,T,T
RudolphWilbert,10278,62,T,T,T
LeanderEric,10279,87,F,T,F
EddFerdinand,10280,68,F,T,T
OrsonLouie,10281,55,F,F,F
WillisAlton,10282,71,T,T,T
MatthiasDouglas,10283,45,T,F,T
CiceroDoc,10284,87,F,T,F
nameWilber,10285,76,T,T,T
BryantHector,10286,74,T,F,T
EvanMitchell,10287,59,F,F,T
PierceRene,10288,89,T,F,T
JuneTravis,10289,61,F,T,T
WarnerEli,10290,66,T,F,T
ClareEwell,10291,44,T,T,T
StephenJasper,10292,66,F,T,T
LynnVivian,10293,36,T,T,F
AllieThaddeus,10294,33,T,T,T
MerrillBedford,10295,59,T,F,F
BerrySheldon,10296,56,F,T,F
HollyAbel,10297,45,T,F,T
HectorMadison,10298,76,T,F,F
LyleGeo,10299,30,T,T,F
BusterArmstead,10300,32,T,T,T
AlMurdock,10301,94,F,F,T
BartonVernie,10302,37,T,F,T
SidCallie,10303,97,T,F,T
LennieElisha,10304,97,F,T,T
HeberThurman,10305,70,F,T,F
BrownOlaf,10306,70,F,F,F
PrinceLudwig,10307,39,F,T,F
NoahEmmet,10308,66,F,T,T
EphriamChris,10309,44,T,T,T
JohnniePorter,10310,41,F,F,F
BrunoOtha,10311,93,T,T,F
MyronOdie,10312,83,T,T,F
BuckStanislaus,10313,72,T,T,T
CurleyErwin,10314,55,F,F,T
AlexanderAlberto,10315,30,F,T,F
FloydAlford,10316,34,F,T,T
EvansAmos,10317,36,T,T,F
TravisAlonza,10318,69,F,T,T
DellCicero,10319,27,T,F,T
HenryAlice,10320,26,F,F,F
HughCassius,10321,23,F,T,T
GoldenMorgan,10322,30,T,F,F
WilfredFredric,10323,22,T,F,T
LouieOtho,10324,52,T,F,T
OliverSid,10325,97,T,F,T
GiffordTomie,10326,72,T,T,T
RandolphAlvin,10327,43,T,F,T
CharlesCarrie,10328,27,T,F,T
BerthaAloysius,10329,52,F,F,T
NeilRollin,10330,34,F,F,T
JonahNeil,10331,22,F,T,F
PleasantEddie,10332,25,T,F,T
LindseyBerry,10333,62,T,T,F
BenjaminPete,10334,76,F,T,F
WillieJennie,10335,81,F,T,T
CleveFelix,10336,84,T,T,T
TerryBird,10337,49,T,T,T
CarlGlen,10338,50,F,F,T
MarcusAcey,10339,27,T,T,F
LouLoren,10340,61,F,T,T
PatRoger,10341,37,F,F,F
JimAlice,10342,35,T,T,T
LesterRogers,10343,33,T,F,T
BlaineElbridge,10344,34,F,T,F
KyleAshley,10345,99,F,T,T
BaileyBartholomew,10346,41,T,T,T
MauriceBrown,10347,95,F,T,T
EdsonWebster,10348,65,F,T,F
ClydeOtis,10349,80,F,F,T
LemuelColonel,10350,44,F,T,F
LouieJackson,10351,92,F,F,T
BishopTodd,10352,90,F,T,T
HallieCornelious,10353,20,T,T,F
DudleyStanley,10354,75,F,F,F
BirdFrances,10355,71,T,T,T
ChristopherSampson,10356,68,F,T,F
FidelRoscoe,10357,93,T,F,T
AddisonRussell,10358,64,F,T,T
RoscoeBudd,10359,22,F,T,T
ZebulonDoc,10360,31,F,T,F
MonroeNoah,10361,64,T,T,T
AlonzoHalsey,10362,44,F,F,F
EzekielCaleb,10363,71,F,F,T
BuelLen,10364,67,T,F,T
WinstonGene,10365,87,F,T,F
NewtonEmma,10366,89,F,T,T
LumDaniel,10367,32,F,F,F
LeoHardy,10368,90,T,F,T
SaulGuy,10369,29,T,T,F
ValentineGlen,10370,76,F,F,T
HubbardIrving,10371,34,F,T,F
DelmerFay,10372,53,F,T,F
EvertWilburn,10373,79,F,F,F
RoseCal,10374,89,F,F,F
PierceHouston,10375,90,F,F,F
DeeBill,10376,19,T,F,T
ErwinWebster,10377,22,T,T,T
AugustinePierce,10378,69,T,F,T
RollieMaxwell,10379,50,F,T,F
LeonardOrin,10380,87,T,T,T
SilasLouie,10381,38,F,T,F
BurgessCornelious,10382,65,F,T,F
MacErwin,10383,28,T,T,F
NelsonJess,10384,72,T,F,T
EarleJess,10385,32,T,F,T
LonieFletcher,10386,27,T,T,F
OrvisAndrew,10387,28,T,T,T
OscarMattie,10388,92,F,F,T
GranvilleLuther,10389,30,T,F,F
AllanWarner,10390,71,F,F,F
ArdenMarshal,10391,40,T,T,F
DewittWill,10392,64,T,F,T
OswaldOssie,10393,77,F,T,T
GastonHans,10394,69,F,F,T
LonzoWaldo,10395,33,T,T,F
LonieClara,10396,79,T,T,T
RogerPaul,10397,87,T,T,T
FlemingClifford,10398,52,F,F,F
JayKelley,10399,73,F,F,F
MerlinEwell,10400,88,F,T,T
JulianWendell,10401,49,T,T,T
ClareFranklin,10402,73,F,F,T
CarlyleNelson,10403,31,F,F,F
EdithSamuel,10404,77,T,F,T
AndresAbel,10405,42,T,F,F
GreenOwen,10406,38,F,T,F
AlvieHector,10407,67,T,T,T
JuniusEldred,10408,97,T,F,F
DavisAlan,10409,75,F,F,F
ZackBurrel,10410,24,T,T,F
HarrisonJess,10411,86,F,F,F
LoydErnst,10412,83,T,F,F
LeviLincoln,10413,52,F,T,F
VergilRoman,10414,68,F,T,T
LoganFinis,10415,38,F,T,T
SimCarleton,10416,82,F,T,F
CapWillam,10417,45,T,F,T
ElexDavid,10418,48,F,T,F
ForestElvis,10419,44,F,F,F
HustonTurner,10420,28,T,F,F
EugeneHugo,10421,89,F,F,F
MabelRayford,10422,21,T,T,T
GertrudeKeith,10423,58,T,F,F
PleasJack,10424,98,T,T,T
HarleyHaskell,10425,76,T,T,F
ThorntonFoster,10426,48,F,F,T
DominickLyman,10427,96,F,F,T
WillamLucian,10428,20,T,F,F
NelsonBrown,10429,37,F,F,F
HeberElbert,10430,91,T,T,F
HarmonGodfrey,10431,76,F,T,F
ClarkMerrill,10432,21,F,T,F
NapoleonEllsworth,10433,88,F,F,T
GarrettAugusta,10434,49,F,F,F
AllanHayden,10435,83,F,F,T
EdmondAlberto,10436,79,F,F,T
IvanElden,10437,94,T,T,F
JuneWilfred,10438,44,T,T,T
HamiltonElmore,10439,52,T,T,F
EdwardSilas,10440,32,T,F,F
RoswellCasimir,10441,27,F,T,T
HoytJesse,10442,58,T,F,F
LawrenceEbb,10443,20,T,T,F
CasimerHal,10444,77,T,T,F
AnaniasHarvey,10445,90,T,T,T
NickBarton,10446,44,T,F,T
SamuelCarlisle,10447,46,F,F,T
BartonBurl,10448,30,T,T,T
GeeMontgomery,10449,21,T,F,F
LafayetteMarvin,10450,59,T,F,F
WongGuy,10451,44,F,T,F
AdolphMervin,10452,56,F,F,T
SpencerMiles,10453,30,F,T,T
EmileMathias,10454,66,F,F,T
WilfordTravis,10455,40,F,T,T
JonesMatthew,10456,19,F,T,T
MarvinBascom,10457,71,T,F,F
WilburnEugene,10458,96,T,F,T
HartleyToy,10459,65,F,T,F
WilhelmMerrill,10460,29,F,T,F
FreemanKarl,10461,50,T,F,F
ClarenceDelbert,10462,46,F,F,T
DeanClay,10463,22,F,T,T
BenedictWaldo,10464,57,F,T,F
HarperAlford,10465,38,T,F,F
LonzoMelville,10466,23,T,F,T
EldonClifton,10467,90,T,T,F
MargaretHenery,10468,92,F,T,F
BennieClifford,10469,53,F,F,T
SidneyElmer,10470,69,T,T,T
LouAdelbert,10471,56,T,F,F
TravisWaverly,10472,74,T,T,F
KarlHarris,10473,90,F,T,F
StevenNellie,10474,59,T,F,T
HosieFidel,10475,65,T,F,T
HansPhil,10476,93,F,T,F
OdaArtie,10477,73,F,T,F
ChesterClement,10478,84,T,F,F
MarthaDave,10479,37,F,T,T
DorseyWalton,10480,24,T,T,T
GlenKelly,10481,96,T,T,F
DonElwood,10482,33,T,T,T
NedAlvah,10483,92,F,T,T
JosephPercy,10484,22,T,F,T
LowellBuster,10485,33,T,T,F
JamesLeonard,10486,54,F,T,F
VanIke,10487,23,F,F,T
OlafLonnie,10488,61,F,F,T
SeymourForest,10489,42,F,T,T
ElihuSylvanus,10490,98,T,F,T
GarfieldMaceo,10491,45,F,F,F
NickHallie,10492,87,F,F,F
ErnieBenedict,10493,19,F,T,F
DeanLarkin,10494,90,F,T,T
CloydEdith,10495,77,F,T,F
MartinCallie,10496,88,F,T,F
HughWhit,10497,30,T,F,F
ConIsaac,10498,24,F,F,F
WilfredAlden,10499,67,T,F,T
OrangeMatt,10500,75,T,F,F
ManfordChester,10501,92,T,F,T
LigeAlonzo,10502,67,F,T,F
DentonAmos,10503,26,F,F,T
SandyOrie,10504,81,T,T,T
TomieJunious,10505,72,F,T,T
WardLoney,10506,96,T,T,F
EmeryHamilton,10507,70,T,F,F
BillAdrian,10508,45,T,F,F
GusHosteen,10509,60,T,T,F
JuneAlf,10510,34,F,F,F
HarleyAlfredo,10511,54,F,F,T
GrahamOlof,10512,67,T,F,T
CalliePinkney,10513,93,T,T,T
WilbertStewart,10514,20,T,F,F
NicholasDallas,10515,61,T,F,F
GodfreyChrist,10516,72,F,F,T
WinfieldColonel,10517,89,F,T,F
EdgarMillard,10518,77,T,T,F
AustinGeneral,10519,59,T,T,F
BerthaEarl,10520,53,F,T,T
AdrianFletcher,10521,37,F,T,T
HazenHobart,10522,53,T,F,T
EstherLaurence,10523,96,F,T,T
PaulOdie,10524,72,F,T,T
FelixYee,10525,19,T,F,F
PhilipClair,10526,50,T,F,F
EliasShelby,10527,25,F,T,F
BurnieShelby,10528,68,T,T,T
OlinElvin,10529,88,T,T,F
RalphClem,10530,97,T,T,T
BentonUlysses,10531,44,T,T,T
ArchibaldReed,10532,46,T,F,T
DockLucius,10533,42,T,T,T
AngeloReuben,10534,86,F,F,T
ChrisMinor,10535,52,F,F,T
EbbAaron,10536,97,T,T,F
HymanCleo,10537,78,F,T,F
JessCornelius,10538,32,F,F,F
CassiusValentine,10539,60,F,F,T
IgnatiusWash,10540,26,F,F,F
FermanUrban,10541,67,T,F,F
RafaelAndres,10542,89,T,T,T
BerthaLawyer,10543,18,T,F,T
SandyColeman,10544,52,F,T,T
ClevelandMonroe,10545,29,T,T,F
JohnnieEmile,10546,79,T,T,T
AlvaSampson,10547,87,F,F,F
HalseyNat,10548,59,T,F,T
ArchTurner,10549,23,F,T,F
EliSylvester,10550,81,F,F,F
LeviIvy,10551,25,T,T,F
DonaldBurton,10552,67,T,F,F
IsaiahJonathan,10553,95,F,T,T
EvansClem,10554,69,T,F,T
NelsDock,10555,70,F,F,F
VanLinton,10556,19,F,F,F
EarleySmith,10557,39,T,T,F
LucienTilden,10558,25,F,T,T
LucianMitchel,10559,63,F,T,T
RolloColonel,10560,80,F,F,T
EdnaElmer,10561,28,T,T,F
EarleWatson,10562,50,T,T,T
LymanCollins,10563,87,F,T,T
ElishaTimothy,10564,95,F,T,F
WarnerSquire,10565,39,T,F,T
AddEdward,10566,19,T,T,T
UnknownWill,10567,64,F,F,F
ReubenCharley,10568,41,F,F,T
PalmerMax,10569,53,T,F,T
AliceTim,10570,97,F,F,T
GarlandBill,10571,63,F,F,T
GilesElisha,10572,64,T,F,F
AlvinGeorge,10573,97,T,F,T
ChrisFrances,10574,64,F,F,T
CalliePeyton,10575,44,T,F,T
KennethArnold,10576,53,F,F,T
FlorenceOttis,10577,50,F,T,T
BertrandOwen,10578,97,T,T,T
MahlonAlonza,10579,89,F,F,F
LeviHudson,10580,35,F,F,T
OwenJosephus,10581,61,F,F,F
SaintLoyd,10582,58,T,F,F
ArmsteadEvert,10583,96,T,T,F
CrawfordEthan,10584,65,T,F,T
ZebEwing,10585,36,T,F,F
CecilLouie,10586,94,F,F,F
ClarePearl,10587,44,F,T,T
OswaldNeedham,10588,51,T,T,F
LouCarlos,10589,64,T,T,T
NoraBob,10590,29,T,T,F
PabloEli,10591,33,T,T,T
AlfonsoCharley,10592,99,F,T,T
RubinDelbert,10593,76,T,F,T
LouSteve,10594,72,F,T,F
SamuelLen,10595,96,F,T,T
EllwoodFreddie,10596,20,F,F,T
ClemCurley,10597,22,F,T,F
CarsonOran,10598,47,F,F,T
HelmerTimothy,10599,66,T,T,F
VollieColumbus,10600,74,T,T,F
EffieOkey,10601,61,F,F,F
OrrieIsrael,10602,51,F,T,F
JuanBonnie,10603,42,T,F,T
JerryCorbett,10604,43,F,T,F
ArchibaldLloyd,10605,60,T,T,F
PrestonRandolph,10606,90,F,F,F
TolbertRolla,10607,49,F,F,T
MatthewDominic,10608,90,T,F,F
JuleLorenzo,10609,89,F,T,T
AnnaNat,10610,78,F,F,F
StanfordIvory,10611,37,T,F,F
LudwigMiguel,10612,92,T,T,F
FateBartholomew,10613,26,T,T,T
FrankManuel,10614,93,T,F,T
SylvanusAnthony,10615,74,T,F,F
CecilNed,10616,76,T,F,F
ChristHaywood,10617,51,T,T,T
SampsonDelbert,10618,82,F,F,T
HarlowNed,10619,29,F,T,F
GarlandClovis,10620,47,T,F,F
BradleyHamilton,10621,56,F,T,F
JasperHillary,10622,36,T,T,F
MathewOllie,10623,47,T,T,T
RoyalChesley,10624,85,F,T,F
IvanLindsey,10625,91,T,F,F
AlvaFelix,10626,49,F,F,F
AlbertMargaret,10627,21,T,F,F
ManleyHollie,10628,93,F,T,T
OsborneElmo,10629,80,T,T,F
FlorenceGodfrey,10630,50,T,T,T
ArchieDennie,10631,78,F,T,F
FreemanNorman,10632,39,T,T,F
HectorAdmiral,10633,69,T,F,F
EmilePink,10634,21,F,T,F
RandolphCyrus,10635,37,T,T,F
EvertBurt,10636,26,T,F,T
WorthLucien,10637,79,F,F,T
HaywardNoel,10638,39,T,F,T
AdolphAmmon,10639,22,T,F,F
WayneMitchel,10640,77,T,F,T
ClairGuthrie,10641,69,F,F,T
CliftonAugust,10642,37,T,F,F
JodieEverette,10643,88,T,T,T
ClarkMiguel,10644,71,F,F,F
ColemanArtie,10645,49,F,T,T
AdolphFritz,10646,55,T,T,F
BertonShirley,10647,29,F,T,F
CourtneyWarner,10648,85,F,T,F
BeverlyRoland,10649,92,T,F,T
LoydJoel,10650,73,T,T,F
TheodoreMary,10651,49,F,F,F
CarlBertrand,10652,71,F,T,T
BennieLucien,10653,60,F,T,F
SolomonHarvey,10654,67,F,T,T
RandolphJean,10655,58,T,T,F
SylvesterElliot,10656,36,F,T,T
WilburParker,10657,21,T,F,F
HelmerThaddeus,10658,48,F,T,F
GodfreyJose,10659,42,F,F,F
EvansBernice,10660,43,F,F,F
WaymanTheo,10661,62,F,F,T
SmithNeil,10662,52,F,F,F
WylieAlvis,10663,73,F,F,T
PhilipBuddie,10664,74,F,F,T
BoydGustav,10665,72,F,F,T
LucianCephus,10666,59,F,F,T
RudolphBrooks,10667,67,T,T,T
WyattWyatt,10668,84,F,F,T
WardPlummer,10669,28,T,T,F
MarvinLowell,10670,43,T,F,F
EveretteEmile,10671,19,T,F,T
GeneralBertrand,10672,93,T,T,T
HectorPerry,10673,68,T,T,F
BerniceArther,10674,84,T,T,T
ReeseJim,10675,86,T,F,T
ArdenEinar,10676,59,T,F,T
GarretAdolfo,10677,69,F,T,T
EnochMatthew,10678,73,F,F,F
GastonEffie,10679,60,F,T,F
TommyFrench,10680,76,F,F,T
JackLonzo,10681,42,F,T,T
CharlieMyron,10682,55,F,T,F
SterlingOrren,10683,61,T,T,T
JoshuaOkey,10684,42,F,T,F
ElyErick,10685,43,F,T,T
WeldonWatson,10686,60,F,F,T
PierceCyrus,10687,91,F,F,F
AlfredoEphriam,10688,97,F,F,T
EmmetLou,10689,85,F,F,T
JohnsonIsidor,10690,43,T,F,F
AlbertGeo,10691,26,F,F,F
BenjamineBarney,10692,87,F,F,F
IvySolomon,10693,41,T,T,T
RoscoeBob,10694,92,T,F,T
AllisonNicholas,10695,75,F,F,F
ElijahJessie,10696,51,T,T,F
StanleyJim,10697,78,F,F,T
FreemanForest,10698,20,T,T,T
JoshGeorge,10699,86,F,F,T
JeanAdrian,10700,25,T,T,F
MoseDouglas,10701,24,F,T,F
ShellyAxel,10702,70,F,F,F
EarnestOrie,10703,18,F,F,F
MurrayNorwood,10704,91,T,F,F
EligaFreddie,10705,35,T,T,T
JoshuaMay,10706,53,T,T,T
LouieJose,10707,69,T,F,F
